Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
262             ,  289 46 15 ,   35 17 30,      5.279,      0.000,      0.000,       -2.870,        1.032,      4.309
263             ,  289 46 17 ,   42 48 58,      4.532,      0.000,      0.000,       -2.899,        1.042,      3.325
264             ,  289 46 13 ,   52 55 20,      3.904,      0.000,      0.000,       -2.931,        1.053,      2.353
265             ,  291 45 27 ,   62 35 48,      3.588,      0.000,      0.000,       -2.959,        1.181,      1.652
266             ,  290 58 42 ,   76 53 38,      3.286,      0.000,      0.000,       -2.988,        1.146,      0.745
267             ,  292 09 23 ,   92 56 30,      3.274,      0.000,      0.000,       -3.028,        1.233,     -0.168
268             ,  292 09 23 ,  101 40 18,      3.356,      0.000,      0.000,       -3.044,        1.240,     -0.679
269             ,  273 16 21 ,   26 05 29,      6.219,      0.000,      0.000,       -2.731,        0.156,      5.585
270             ,  274 01 32 ,   21 12 11,      5.967,      0.000,      0.000,       -2.153,        0.151,      5.563
271             ,  275 34 39 ,   15 13 28,      5.725,      0.000,      0.000,       -1.496,        0.146,      5.524
272             ,  278 09 45 ,   10 32 41,      5.588,      0.000,      0.000,       -1.012,        0.145,      5.494
273             ,  281 21 48 ,    6 06 12,      5.505,      0.000,      0.000,       -0.574,        0.115,      5.474
274             ,   82 28 08 ,   11 55 44,      5.510,      0.000,      0.000,        1.129,        0.149,      5.391
275             ,   82 18 22 ,   17 46 11,      5.627,      0.000,      0.000,        1.702,        0.230,      5.358
276             ,   86 52 18 ,   32 55 52,      6.252,      0.000,      0.000,        3.394,        0.185,      5.248
277             ,   99 20 58 ,   31 41 10,      6.162,      0.000,      0.000,        3.194,       -0.526,      5.243
278             ,   98 17 06 ,   30 12 24,      6.085,      0.000,      0.000,        3.029,       -0.441,      5.258
279             ,  108 49 17 ,   20 41 40,      5.694,      0.000,      0.000,        1.905,       -0.649,      5.327
280             ,  121 52 38 ,   12 59 47,      5.522,      0.000,      0.000,        1.055,       -0.656,      5.380
281             ,  245 28 41 ,   15 40 38,      5.725,      0.000,      0.000,       -1.407,       -0.642,      5.512
282             ,  252 03 32 ,   23 06 06,      6.025,      0.000,      0.000,       -2.249,       -0.728,      5.542
283             ,  279 37 39 ,    7 01 35,      5.522,      0.000,      0.000,       -0.666,        0.113,      5.481
284             ,  256 43 58 ,   18 37 18,      5.839,      0.000,      0.000,       -1.815,       -0.428,      5.533
285             ,   48 42 42 ,  125 00 47,      2.589,      0.000,      0.000,        1.594,        1.399,     -1.486
286             ,   74 47 18 ,  128 49 20,      2.397,      0.000,      0.000,        1.802,        0.490,     -1.503
287             ,   95 19 04 ,  132 25 06,      2.234,      0.000,      0.000,        1.642,       -0.153,     -1.507
288             ,    9 35 27 ,  140 27 04,      1.864,      0.000,      0.000,        0.198,        1.170,     -1.437
289             ,  355 51 16 ,  133 50 25,      2.053,      0.000,      0.000,       -0.107,        1.477,     -1.422
290             ,  332 33 06 ,  135 34 05,      1.969,      0.000,      0.000,       -0.635,        1.223,     -1.406
291             ,  309 43 07 ,  145 31 08,      1.710,      0.000,      0.000,       -0.745,        0.619,     -1.410
292             ,  240 32 56 ,  136 46 11,      1.961,      0.000,      0.000,       -1.169,       -0.660,     -1.429
293             ,  297 27 32 ,  137 32 20,      1.894,      0.000,      0.000,       -1.135,        0.590,     -1.397
294             ,  307 30 02 ,  128 14 41,      2.237,      0.000,      0.000,       -1.394,        1.069,     -1.384
295             ,  310 45 40 ,  114 52 17,      3.203,      0.000,      0.000,       -2.201,        1.898,     -1.347
296             ,  294 40 40 ,  120 07 59,      2.714,      0.000,      0.000,       -2.133,        0.980,     -1.362
297             ,  261 45 18 ,  128 23 06,      2.239,      0.000,      0.000,       -1.737,       -0.252,     -1.390
298             ,  255 01 18 ,  120 56 36,      2.716,      0.000,      0.000,       -2.251,       -0.602,     -1.397
299             ,  287 08 18 ,  128 52 34,      2.202,      0.000,      0.000,       -1.638,        0.505,     -1.382
300             ,  280 28 30 ,  128 52 35,      2.206,      0.000,      0.000,       -1.689,        0.312,     -1.385
301             ,  240 15 52 ,  136 19 02,      1.972,      0.000,      0.000,       -1.183,       -0.676,     -1.426
