   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
62              ,  337 57 39 ,   87 20 12,      8.830,      0.000,      0.000,       -3.310,        8.176,      0.410
63              ,  337 57 42 ,   93 57 36,      8.837,      0.000,      0.000,       -3.308,        8.172,     -0.610
64              ,   15 50 36 ,   98 33 18,      9.222,      0.000,      0.000,        2.490,        8.773,     -1.372
65              ,   15 50 38 ,   88 14 10,      9.121,      0.000,      0.000,        2.489,        8.771,      0.281
66              ,   15 50 38 ,   79 47 25,      9.263,      0.000,      0.000,        2.489,        8.770,      1.642
67              ,   15 50 42 ,   72 43 58,      9.546,      0.000,      0.000,        2.489,        8.769,      2.834
68              ,   15 50 45 ,   62 23 24,     10.290,      0.000,      0.000,        2.490,        8.771,      4.769
69              ,   15 50 28 ,   60 03 37,     10.522,      0.000,      0.000,        2.489,        8.772,      5.252
70              ,   14 43 21 ,   60 03 45,     10.472,      0.000,      0.000,        2.306,        8.777,      5.226
71              ,   13 46 35 ,   67 25 02,      9.784,      0.000,      0.000,        2.151,        8.774,      3.757
72              ,   13 46 34 ,   76 44 17,      9.285,      0.000,      0.000,        2.152,        8.778,      2.130
73              ,   13 46 35 ,   85 07 08,      9.072,      0.000,      0.000,        2.153,        8.779,      0.772
74              ,   13 46 36 ,   93 41 45,      9.057,      0.000,      0.000,        2.152,        8.778,     -0.584
75              ,   13 46 28 ,   98 59 10,      9.147,      0.000,      0.000,        2.151,        8.775,     -1.429
76              ,    5 58 22 ,   98 58 52,      8.956,      0.000,      0.000,        0.920,        8.798,     -1.398
77              ,    5 58 27 ,   88 01 12,      8.851,      0.000,      0.000,        0.921,        8.798,      0.306
78              ,    5 58 32 ,   73 01 00,      9.252,      0.000,      0.000,        0.921,        8.801,      2.702
79              ,    5 58 38 ,   63 23 56,      9.899,      0.000,      0.000,        0.922,        8.803,      4.433
80              ,    5 58 38 ,   55 39 39,     10.726,      0.000,      0.000,        0.922,        8.809,      6.051
81              ,    5 58 12 ,   53 08 24,     11.068,      0.000,      0.000,        0.921,        8.808,      6.639
82              ,    3 46 28 ,   53 08 27,     11.051,      0.000,      0.000,        0.582,        8.823,      6.629
83              ,    3 46 25 ,   60 02 20,     10.198,      0.000,      0.000,        0.581,        8.816,      5.093
84              ,    3 46 24 ,   69 22 51,      9.431,      0.000,      0.000,        0.581,        8.807,      3.321
85              ,    3 46 24 ,   79 04 28,      8.988,      0.000,      0.000,        0.581,        8.806,      1.703
86              ,    3 46 27 ,   87 52 32,      8.830,      0.000,      0.000,        0.581,        8.805,      0.327
87              ,    3 46 29 ,   98 35 41,      8.925,      0.000,      0.000,        0.581,        8.806,     -1.334
88              ,  355 58 06 ,   96 20 12,      8.912,      0.000,      0.000,       -0.623,        8.835,     -0.984
89              ,  355 58 05 ,   89 15 33,      8.858,      0.000,      0.000,       -0.623,        8.835,      0.115
90              ,  355 58 06 ,   82 08 24,      8.939,      0.000,      0.000,       -0.623,        8.834,      1.222
91              ,  355 58 11 ,   73 28 50,      9.235,      0.000,      0.000,       -0.622,        8.832,      2.626
92              ,  355 58 21 ,   65 49 50,      9.705,      0.000,      0.000,       -0.622,        8.832,      3.974
93              ,  355 58 16 ,   57 53 18,     10.455,      0.000,      0.000,       -0.622,        8.834,      5.558
94              ,  355 43 39 ,   52 38 27,     11.149,      0.000,      0.000,       -0.660,        8.837,      6.765
95              ,  353 29 28 ,   52 52 43,     11.162,      0.000,      0.000,       -1.009,        8.843,      6.737
96              ,  353 29 24 ,   61 00 08,     10.172,      0.000,      0.000,       -1.009,        8.839,      4.931
97              ,  353 29 24 ,   71 43 01,      9.368,      0.000,      0.000,       -1.008,        8.838,      2.939
98              ,  353 29 24 ,   82 29 54,      8.975,      0.000,      0.000,       -1.009,        8.841,      1.172
99              ,  353 29 27 ,   96 37 50,      8.957,      0.000,      0.000,       -1.009,        8.840,     -1.034
100             ,  343 39 09 ,   92 55 27,      9.259,      0.000,      0.000,       -2.603,        8.873,     -0.472
101             ,  343 39 18 ,   83 28 27,      9.307,      0.000,      0.000,       -2.602,        8.873,      1.058
102             ,  343 39 27 ,   72 55 40,      9.671,      0.000,      0.000,       -2.601,        8.872,      2.839
103             ,  343 39 29 ,   66 00 52,     10.120,      0.000,      0.000,       -2.602,        8.873,      4.114
104             ,  343 39 34 ,   59 18 55,     10.757,      0.000,      0.000,       -2.603,        8.877,      5.489
105             ,  343 39 24 ,   53 58 55,     11.434,      0.000,      0.000,       -2.602,        8.875,      6.724
106             ,   21 32 12 ,   94 12 47,      8.405,      0.000,      0.000,        3.077,        7.797,     -0.617
107             ,   19 31 15 ,   99 22 26,      8.540,      0.000,      0.000,        2.816,        7.942,     -1.391
108             ,   28 42 33 ,   95 00 26,      6.352,      0.000,      0.000,        3.039,        5.550,     -0.554
109             ,   27 47 19 ,   98 30 54,      6.313,      0.000,      0.000,        2.911,        5.523,     -0.935
110             ,   26 24 16 ,  102 36 53,      6.351,      0.000,      0.000,        2.756,        5.551,     -1.387
111             ,   38 26 23 ,  107 35 56,      4.569,      0.000,      0.000,        2.708,        3.411,     -1.381
112             ,   40 23 43 ,  102 50 18,      4.493,      0.000,      0.000,        2.839,        3.336,     -0.998
113             ,   42 38 41 ,   96 57 44,      4.456,      0.000,      0.000,        2.996,        3.253,     -0.540
114             ,   57 01 25 ,   98 11 47,      3.584,      0.000,      0.000,        2.976,        1.931,     -0.511
115             ,   55 45 33 ,  104 14 30,      3.557,      0.000,      0.000,        2.850,        1.940,     -0.875
116             ,   55 00 11 ,  112 12 54,      3.535,      0.000,      0.000,        2.681,        1.877,     -1.337
117             ,   85 57 51 ,  100 12 26,      2.983,      0.000,      0.000,        2.929,        0.207,     -0.529
118             ,   85 57 45 ,  108 35 48,      2.943,      0.000,      0.000,        2.783,        0.196,     -0.939
119             ,   85 57 51 ,  117 19 42,      2.966,      0.000,      0.000,        2.628,        0.185,     -1.362
120             ,  118 46 51 ,   99 11 32,      3.331,      0.000,      0.000,        2.882,       -1.583,     -0.532
121             ,  119 26 05 ,  106 50 03,      3.283,      0.000,      0.000,        2.737,       -1.544,     -0.951
122             ,  121 37 33 ,  114 02 41,      3.331,      0.000,      0.000,        2.590,       -1.595,     -1.357
123             ,  139 51 08 ,   96 39 22,      4.434,      0.000,      0.000,        2.839,       -3.366,     -0.514
124             ,  141 28 33 ,  102 27 43,      4.428,      0.000,      0.000,        2.693,       -3.383,     -0.955
125             ,  143 37 09 ,  107 52 07,      4.503,      0.000,      0.000,        2.542,       -3.450,     -1.382
126             ,  151 27 04 ,   95 20 40,      5.858,      0.000,      0.000,        2.787,       -5.123,     -0.546
127             ,  152 18 33 ,   98 33 08,      5.822,      0.000,      0.000,        2.675,       -5.098,     -0.866
128             ,  152 18 27 ,  104 08 35,      5.572,      0.000,      0.000,        2.511,       -4.784,     -1.361
129             ,   21 38 36 ,   92 49 42,      8.489,      0.000,      0.000,        3.127,        7.881,     -0.419
130             ,   21 24 10 ,   86 41 55,      8.580,      0.000,      0.000,        3.126,        7.975,      0.494
131             ,   21 24 09 ,   78 05 41,      8.746,      0.000,      0.000,        3.123,        7.967,      1.804
132             ,   21 16 27 ,   72 02 28,      9.040,      0.000,      0.000,        3.120,        8.013,      2.787
133             ,   21 14 02 ,   63 46 09,      9.566,      0.000,      0.000,        3.108,        7.998,      4.228
