   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
62              ,   12 28 43 ,   83 58 11,      9.621,      0.000,      0.000,        2.067,        9.342,      1.011
63              ,   12 28 41 ,   95 34 35,      9.609,      0.000,      0.000,        2.066,        9.338,     -0.934
64              ,    3 57 34 ,   95 34 31,      9.379,      0.000,      0.000,        0.645,        9.313,     -0.911
65              ,    3 00 00 ,   87 19 18,      9.338,      0.000,      0.000,        0.488,        9.315,      0.436
66              ,    3 00 01 ,   76 58 52,      9.577,      0.000,      0.000,        0.488,        9.318,      2.157
67              ,    3 00 10 ,   69 51 07,      9.940,      0.000,      0.000,        0.489,        9.319,      3.424
68              ,    3 00 15 ,   61 05 37,     10.662,      0.000,      0.000,        0.489,        9.320,      5.154
69              ,    3 00 14 ,   54 18 04,     11.502,      0.000,      0.000,        0.490,        9.328,      6.712
70              ,  355 21 41 ,   54 18 08,     11.499,      0.000,      0.000,       -0.755,        9.308,      6.710
71              ,  355 21 39 ,   63 07 07,     10.464,      0.000,      0.000,       -0.755,        9.302,      4.731
72              ,  355 21 38 ,   71 09 41,      9.857,      0.000,      0.000,       -0.755,        9.299,      3.183
73              ,  355 21 37 ,   80 16 34,      9.460,      0.000,      0.000,       -0.754,        9.294,      1.598
74              ,  355 21 37 ,   89 29 35,      9.322,      0.000,      0.000,       -0.754,        9.291,      0.082
75              ,  355 21 36 ,   98 29 20,      9.421,      0.000,      0.000,       -0.754,        9.287,     -1.391
76              ,  352 44 20 ,   98 29 12,      9.465,      0.000,      0.000,       -1.183,        9.286,     -1.397
77              ,  352 44 23 ,   88 49 44,      9.362,      0.000,      0.000,       -1.183,        9.285,      0.191
78              ,  353 00 14 ,   76 51 08,      9.609,      0.000,      0.000,       -1.140,        9.288,      2.186
79              ,  353 00 13 ,   65 56 00,     10.251,      0.000,      0.000,       -1.140,        9.290,      4.180
80              ,  353 00 10 ,   57 57 27,     11.046,      0.000,      0.000,       -1.141,        9.294,      5.861
81              ,  353 00 17 ,   54 25 46,     11.513,      0.000,      0.000,       -1.140,        9.295,      6.697
82              ,  345 42 53 ,   63 58 34,     10.640,      0.000,      0.000,       -2.359,        9.266,      4.668
83              ,  345 42 52 ,   69 09 44,     10.226,      0.000,      0.000,       -2.358,        9.261,      3.638
84              ,  345 42 52 ,   77 48 20,      9.778,      0.000,      0.000,       -2.358,        9.262,      2.065
85              ,  345 42 52 ,   86 01 33,      9.584,      0.000,      0.000,       -2.359,        9.266,      0.664
86              ,  345 42 53 ,   92 25 18,      9.572,      0.000,      0.000,       -2.360,        9.268,     -0.404
87              ,  345 42 55 ,   97 47 43,      9.656,      0.000,      0.000,       -2.360,        9.271,     -1.310
88              ,  343 35 02 ,   90 23 54,      9.655,      0.000,      0.000,       -2.728,        9.261,     -0.067
89              ,  343 35 02 ,   81 05 37,      9.766,      0.000,      0.000,       -2.727,        9.255,      1.512
90              ,  343 35 03 ,   74 34 49,     10.005,      0.000,      0.000,       -2.726,        9.252,      2.660
91              ,  343 35 02 ,   67 14 31,     10.455,      0.000,      0.000,       -2.725,        9.248,      4.044
92              ,  343 35 05 ,   61 49 11,     10.944,      0.000,      0.000,       -2.726,        9.254,      5.168
