Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
65              ,  126 59 40 ,  126 17 18,      1.690,      0.000,      0.000,        1.088,       -0.820,     -1.000
66              ,  129 20 33 ,  136 44 49,      1.739,      0.000,      0.000,        0.921,       -0.755,     -1.266
67              ,  119 29 55 ,  106 03 24,      1.675,      0.000,      0.000,        1.401,       -0.792,     -0.463
68              ,  117 24 59 ,   95 54 19,      1.735,      0.000,      0.000,        1.532,       -0.795,     -0.179
69              ,  115 52 12 ,   83 13 25,      1.887,      0.000,      0.000,        1.686,       -0.818,      0.223
70              ,  105 33 20 ,   83 13 21,      1.818,      0.000,      0.000,        1.739,       -0.484,      0.215
71              ,   83 12 55 ,   83 13 35,      1.905,      0.000,      0.000,        1.878,        0.223,      0.225
72              ,   65 54 06 ,   85 15 54,      2.177,      0.000,      0.000,        1.981,        0.886,      0.180
73              ,   54 23 13 ,   85 15 41,      2.535,      0.000,      0.000,        2.054,        1.471,      0.209
74              ,   49 18 16 ,   85 16 09,      2.784,      0.000,      0.000,        2.104,        1.809,      0.230
75              ,   48 02 02 ,   94 12 02,      2.693,      0.000,      0.000,        1.997,        1.796,     -0.197
76              ,   47 23 39 ,  100 50 48,      2.629,      0.000,      0.000,        1.900,        1.748,     -0.495
77              ,   63 21 49 ,  105 17 11,      2.009,      0.000,      0.000,        1.732,        0.869,     -0.530
78              ,   81 09 27 ,  104 50 09,      1.715,      0.000,      0.000,        1.638,        0.255,     -0.439
79              ,  108 17 58 ,  104 49 45,      1.616,      0.000,      0.000,        1.483,       -0.491,     -0.414
80              ,  106 19 52 ,   94 39 49,      1.683,      0.000,      0.000,        1.609,       -0.472,     -0.137
81              ,   84 21 24 ,   94 39 39,      1.757,      0.000,      0.000,        1.742,        0.172,     -0.143
82              ,   64 19 06 ,   94 39 37,      2.093,      0.000,      0.000,        1.880,        0.904,     -0.170
83              ,   50 17 56 ,   93 40 40,      2.584,      0.000,      0.000,        1.984,        1.647,     -0.166
84              ,   68 19 38 ,   75 42 52,      2.293,      0.000,      0.000,        2.065,        0.821,      0.566
85              ,   82 19 13 ,   71 42 21,      2.141,      0.000,      0.000,        2.014,        0.272,      0.672
86              ,  103 59 46 ,   71 42 21,      2.041,      0.000,      0.000,        1.880,       -0.469,      0.641
87              ,  113 16 11 ,   70 35 19,      2.137,      0.000,      0.000,        1.851,       -0.796,      0.710
88              ,  113 15 53 ,   61 57 05,      2.430,      0.000,      0.000,        1.970,       -0.847,      1.143
89              ,  110 48 53 ,   54 38 00,      2.746,      0.000,      0.000,        2.093,       -0.796,      1.589
90              ,  101 29 46 ,   54 37 48,      2.658,      0.000,      0.000,        2.124,       -0.432,      1.538
91              ,   84 36 23 ,   56 26 43,      2.617,      0.000,      0.000,        2.171,        0.205,      1.446
92              ,   70 19 54 ,   58 43 24,      2.752,      0.000,      0.000,        2.215,        0.792,      1.429
93              ,   83 50 32 ,   62 01 41,      2.403,      0.000,      0.000,        2.110,        0.228,      1.127
94              ,  106 04 19 ,   60 52 06,      2.392,      0.000,      0.000,        2.008,       -0.578,      1.164
95              ,  111 37 26 ,   48 35 34,      3.123,      0.000,      0.000,        2.177,       -0.863,      2.065
96              ,  103 47 55 ,   47 28 40,      3.069,      0.000,      0.000,        2.197,       -0.539,      2.074
97              ,   96 48 25 ,   47 28 40,      3.025,      0.000,      0.000,        2.214,       -0.264,      2.044
98              ,   89 39 49 ,   47 28 40,      3.019,      0.000,      0.000,        2.225,        0.013,      2.041
99              ,   83 50 27 ,   47 29 00,      3.054,      0.000,      0.000,        2.238,        0.242,      2.064
100             ,   79 23 38 ,   48 25 41,      3.054,      0.000,      0.000,        2.246,        0.421,      2.027
101             ,   72 41 28 ,   48 25 25,      3.150,      0.000,      0.000,        2.250,        0.701,      2.090
102             ,   68 13 00 ,   49 38 23,      3.172,      0.000,      0.000,        2.245,        0.897,      2.054
103             ,   63 32 38 ,   50 31 14,      3.257,      0.000,      0.000,        2.251,        1.120,      2.071
104             ,   57 05 05 ,   52 02 52,      3.408,      0.000,      0.000,        2.256,        1.460,      2.096
105             ,   54 24 35 ,   53 01 02,      3.478,      0.000,      0.000,        2.259,        1.617,      2.092
106             ,   51 59 52 ,   53 00 50,      3.599,      0.000,      0.000,        2.265,        1.770,      2.165
107             ,   52 00 21 ,   49 35 12,      3.775,      0.000,      0.000,        2.265,        1.769,      2.447
108             ,   57 49 13 ,   48 02 46,      3.586,      0.000,      0.000,        2.257,        1.420,      2.397
109             ,   63 14 55 ,   46 11 56,      3.504,      0.000,      0.000,        2.259,        1.138,      2.426
110             ,   68 31 48 ,   44 56 42,      3.430,      0.000,      0.000,        2.255,        0.887,      2.428
111             ,   84 22 27 ,   43 11 40,      3.309,      0.000,      0.000,        2.254,        0.222,      2.412
112             ,   90 38 53 ,   42 48 20,      3.308,      0.000,      0.000,        2.248,       -0.025,      2.427
113             ,   97 29 19 ,   42 48 22,      3.328,      0.000,      0.000,        2.242,       -0.295,      2.442
114             ,  104 13 34 ,   43 14 28,      3.364,      0.000,      0.000,        2.234,       -0.566,      2.451
115             ,  111 00 21 ,   43 58 44,      3.439,      0.000,      0.000,        2.229,       -0.856,      2.474
116             ,  111 00 07 ,   43 21 05,      3.488,      0.000,      0.000,        2.235,       -0.858,      2.536
117             ,   97 05 01 ,   41 34 30,      3.416,      0.000,      0.000,        2.250,       -0.280,      2.556
118             ,   84 52 05 ,   41 37 09,      3.416,      0.000,      0.000,        2.260,        0.203,      2.554
119             ,   68 13 36 ,   43 47 07,      3.514,      0.000,      0.000,        2.258,        0.902,      2.537
120             ,   51 19 50 ,   48 21 16,      3.890,      0.000,      0.000,        2.270,        1.816,      2.585
121             ,  134 32 16 ,  131 12 59,      1.628,      0.000,      0.000,        0.873,       -0.859,     -1.073
122             ,  126 09 18 ,  106 34 22,      1.555,      0.000,      0.000,        1.204,       -0.880,     -0.444
123             ,  120 53 06 ,   85 05 22,      1.720,      0.000,      0.000,        1.471,       -0.880,      0.147
124             ,  118 25 43 ,   68 46 01,      2.018,      0.000,      0.000,        1.654,       -0.896,      0.731
125             ,  116 25 14 ,   58 31 23,      2.379,      0.000,      0.000,        1.817,       -0.903,      1.242
126             ,  114 37 58 ,   45 45 06,      3.102,      0.000,      0.000,        2.020,       -0.926,      2.164
127             ,  114 22 13 ,   42 36 22,      3.334,      0.000,      0.000,        2.056,       -0.931,      2.454
128             ,  125 41 02 ,   33 40 20,      2.853,      0.000,      0.000,        1.285,       -0.923,      2.374
129             ,  125 40 57 ,   41 40 58,      2.350,      0.000,      0.000,        1.270,       -0.912,      1.755
130             ,  125 40 56 ,   50 03 50,      2.027,      0.000,      0.000,        1.263,       -0.907,      1.301
131             ,  125 40 57 ,   62 00 38,      1.746,      0.000,      0.000,        1.253,       -0.899,      0.820
132             ,  127 48 35 ,   93 09 26,      1.438,      0.000,      0.000,        1.134,       -0.880,     -0.079
133             ,  132 52 57 ,  128 54 09,      1.623,      0.000,      0.000,        0.925,       -0.859,     -1.019
134             ,  146 22 16 ,  133 38 43,      1.437,      0.000,      0.000,        0.576,       -0.866,     -0.992
135             ,  146 22 18 ,   86 54 33,      1.061,      0.000,      0.000,        0.587,       -0.882,      0.057
136             ,  146 22 19 ,   61 48 50,      1.210,      0.000,      0.000,        0.590,       -0.888,      0.571
137             ,  146 22 18 ,   37 21 02,      1.788,      0.000,      0.000,        0.601,       -0.903,      1.421
138             ,  146 22 43 ,   23 46 55,      2.703,      0.000,      0.000,        0.603,       -0.908,      2.473
139             ,  176 10 43 ,   20 26 35,      2.580,      0.000,      0.000,        0.060,       -0.899,      2.418
140             ,  176 10 38 ,   32 30 49,      1.670,      0.000,      0.000,        0.060,       -0.895,      1.408
141             ,  182 45 15 ,   60 20 54,      1.018,      0.000,      0.000,       -0.043,       -0.884,      0.504
142             ,  182 45 12 ,   81 58 51,      0.892,      0.000,      0.000,       -0.042,       -0.882,      0.124
143             ,  182 45 11 ,  135 34 09,      1.264,      0.000,      0.000,       -0.043,       -0.884,     -0.903
144             ,  220 55 17 ,  129 29 39,      1.490,      0.000,      0.000,       -0.753,       -0.869,     -0.948
145             ,  217 10 34 ,   80 34 00,      1.115,      0.000,      0.000,       -0.665,       -0.876,      0.183
146             ,  217 10 45 ,   58 22 47,      1.292,      0.000,      0.000,       -0.665,       -0.877,      0.677
147             ,  220 17 34 ,   40 30 20,      1.766,      0.000,      0.000,       -0.742,       -0.875,      1.343
148             ,  220 17 41 ,   25 39 11,      2.666,      0.000,      0.000,       -0.747,       -0.880,      2.404
149             ,  239 18 24 ,   34 47 59,      2.999,      0.000,      0.000,       -1.472,       -0.874,      2.462
150             ,  239 18 19 ,   46 06 09,      2.369,      0.000,      0.000,       -1.468,       -0.871,      1.642
151             ,  239 18 20 ,   57 38 12,      2.021,      0.000,      0.000,       -1.468,       -0.871,      1.082
152             ,  239 18 21 ,   68 14 25,      1.832,      0.000,      0.000,       -1.463,       -0.868,      0.679
153             ,  239 18 18 ,   82 46 16,      1.722,      0.000,      0.000,       -1.469,       -0.872,      0.217
154             ,  239 18 19 ,  102 46 24,      1.773,      0.000,      0.000,       -1.487,       -0.883,     -0.392
155             ,  239 18 21 ,  119 18 26,      1.970,      0.000,      0.000,       -1.477,       -0.877,     -0.964
156             ,  240 31 09 ,  124 59 33,      2.156,      0.000,      0.000,       -1.538,       -0.869,     -1.236
157             ,  245 34 28 ,  121 08 27,      2.150,      0.000,      0.000,       -1.675,       -0.761,     -1.112
158             ,  245 34 26 ,  104 56 30,      1.899,      0.000,      0.000,       -1.671,       -0.759,     -0.490
159             ,  245 34 26 ,   82 29 30,      1.845,      0.000,      0.000,       -1.666,       -0.757,      0.241
160             ,  245 34 28 ,   66 37 57,      1.992,      0.000,      0.000,       -1.665,       -0.756,      0.790
161             ,  245 34 30 ,   52 38 59,      2.302,      0.000,      0.000,       -1.666,       -0.757,      1.396
162             ,  245 34 31 ,   40 22 51,      2.825,      0.000,      0.000,       -1.666,       -0.757,      2.152
163             ,  245 34 31 ,   35 37 42,      3.139,      0.000,      0.000,       -1.665,       -0.756,      2.552
164             ,  261 14 00 ,   33 12 48,      3.068,      0.000,      0.000,       -1.661,       -0.256,      2.567
165             ,  261 13 59 ,   41 43 42,      2.529,      0.000,      0.000,       -1.663,       -0.257,      1.887
166             ,  261 14 00 ,   51 03 32,      2.165,      0.000,      0.000,       -1.665,       -0.257,      1.361
167             ,  261 14 00 ,   61 51 21,      1.911,      0.000,      0.000,       -1.665,       -0.257,      0.901
168             ,  261 13 57 ,   82 56 33,      1.702,      0.000,      0.000,       -1.669,       -0.257,      0.209
169             ,  261 13 54 ,  105 49 50,      1.762,      0.000,      0.000,       -1.675,       -0.258,     -0.481
170             ,  261 13 53 ,  123 57 29,      2.053,      0.000,      0.000,       -1.683,       -0.260,     -1.147
171             ,  273 28 00 ,  123 57 16,      2.031,      0.000,      0.000,       -1.682,        0.102,     -1.135
172             ,  276 48 18 ,   99 51 49,      1.708,      0.000,      0.000,       -1.671,        0.199,     -0.293
173             ,  276 48 16 ,   82 39 22,      1.693,      0.000,      0.000,       -1.667,        0.199,      0.216
174             ,  276 48 20 ,   63 30 01,      1.872,      0.000,      0.000,       -1.663,        0.199,      0.835
175             ,  276 48 21 ,   49 21 15,      2.203,      0.000,      0.000,       -1.660,        0.198,      1.435
176             ,  276 48 21 ,   38 59 28,      2.650,      0.000,      0.000,       -1.656,        0.198,      2.060
177             ,  276 48 24 ,   33 10 19,      3.039,      0.000,      0.000,       -1.651,        0.197,      2.544
178             ,  299 39 51 ,   36 48 24,      3.163,      0.000,      0.000,       -1.646,        0.938,      2.532
179             ,  299 39 51 ,   49 22 32,      2.509,      0.000,      0.000,       -1.655,        0.942,      1.633
180             ,  299 39 49 ,   69 09 26,      2.049,      0.000,      0.000,       -1.664,        0.948,      0.729
181             ,  299 39 47 ,   86 52 21,      1.925,      0.000,      0.000,       -1.670,        0.951,      0.105
182             ,  299 39 45 ,  105 51 14,      2.005,      0.000,      0.000,       -1.676,        0.954,     -0.548
183             ,  299 39 51 ,  123 11 47,      2.317,      0.000,      0.000,       -1.684,        0.959,     -1.268
184             ,  316 12 13 ,  118 19 39,      2.775,      0.000,      0.000,       -1.691,        1.763,     -1.317
185             ,  316 12 20 ,  104 05 28,      2.505,      0.000,      0.000,       -1.681,        1.754,     -0.610
186             ,  316 12 16 ,   85 34 06,      2.425,      0.000,      0.000,       -1.673,        1.745,      0.187
187             ,  316 12 21 ,   69 58 32,      2.555,      0.000,      0.000,       -1.661,        1.732,      0.875
188             ,  316 12 29 ,   54 40 52,      2.928,      0.000,      0.000,       -1.653,        1.725,      1.693
189             ,  317 49 28 ,   43 41 32,      3.537,      0.000,      0.000,       -1.640,        1.811,      2.557
190             ,  320 14 13 ,   40 33 06,      3.525,      0.000,      0.000,       -1.466,        1.762,      2.678
191             ,  335 28 15 ,   36 02 24,      3.298,      0.000,      0.000,       -0.806,        1.765,      2.667
192             ,  357 28 09 ,   32 22 06,      3.146,      0.000,      0.000,       -0.074,        1.682,      2.657
193             ,   19 44 16 ,   33 34 13,      3.173,      0.000,      0.000,        0.593,        1.652,      2.644
194             ,   37 27 44 ,   37 50 05,      3.338,      0.000,      0.000,        1.245,        1.625,      2.637
195             ,   52 09 11 ,   45 52 50,      3.767,      0.000,      0.000,        2.136,        1.659,      2.623
196             ,   68 11 54 ,   42 00 44,      3.523,      0.000,      0.000,        2.189,        0.876,      2.618
197             ,   59 49 08 ,   34 25 17,      3.177,      0.000,      0.000,        1.553,        0.903,      2.621
198             ,   25 43 22 ,   21 28 22,      2.830,      0.000,      0.000,        0.450,        0.933,      2.633
199             ,  348 33 50 ,   19 51 21,      2.817,      0.000,      0.000,       -0.190,        0.938,      2.650
200             ,  324 54 57 ,   22 54 35,      2.883,      0.000,      0.000,       -0.645,        0.918,      2.656
201             ,  301 57 14 ,   32 07 34,      3.156,      0.000,      0.000,       -1.424,        0.888,      2.673
202             ,  278 04 33 ,   28 24 13,      3.034,      0.000,      0.000,       -1.429,        0.203,      2.669
203             ,  288 33 11 ,   15 00 47,      2.744,      0.000,      0.000,       -0.674,        0.226,      2.650
204             ,  322 00 10 ,    5 43 32,      2.655,      0.000,      0.000,       -0.163,        0.209,      2.642
205             ,   59 16 34 ,    8 30 09,      2.660,      0.000,      0.000,        0.338,        0.201,      2.631
206             ,   81 11 24 ,   23 24 30,      2.856,      0.000,      0.000,        1.121,        0.174,      2.621
207             ,   85 18 13 ,   38 56 48,      3.369,      0.000,      0.000,        2.111,        0.173,      2.620
208             ,  102 39 58 ,   38 56 34,      3.366,      0.000,      0.000,        2.064,       -0.464,      2.618
209             ,  116 30 45 ,   34 17 36,      3.163,      0.000,      0.000,        1.595,       -0.796,      2.614
210             ,  125 02 39 ,   27 14 55,      2.948,      0.000,      0.000,        1.105,       -0.775,      2.621
211             ,  149 00 10 ,   18 03 09,      2.766,      0.000,      0.000,        0.442,       -0.735,      2.630
212             ,  189 58 58 ,   16 30 42,      2.753,      0.000,      0.000,       -0.136,       -0.771,      2.640
213             ,  228 03 52 ,   22 01 40,      2.852,      0.000,      0.000,       -0.796,       -0.715,      2.643
214             ,  136 38 53 ,  141 43 28,      1.745,      0.000,      0.000,        0.742,       -0.786,     -1.370
215             ,   76 09 02 ,  145 46 32,      1.735,      0.000,      0.000,        0.948,        0.234,     -1.435
216             ,   45 16 58 ,  133 42 59,      2.202,      0.000,      0.000,        1.131,        1.120,     -1.522
217             ,   22 37 38 ,  138 33 46,      2.035,      0.000,      0.000,        0.518,        1.243,     -1.526
218             ,  155 35 39 ,  146 30 22,      1.633,      0.000,      0.000,        0.372,       -0.821,     -1.362
219             ,  210 18 08 ,  146 29 36,      1.610,      0.000,      0.000,       -0.449,       -0.767,     -1.343
220             ,  321 57 09 ,  150 55 36,      1.671,      0.000,      0.000,       -0.500,        0.639,     -1.460
221             ,  338 21 51 ,  140 51 32,      1.936,      0.000,      0.000,       -0.451,        1.136,     -1.501
222             ,  310 59 24 ,  132 14 22,      2.229,      0.000,      0.000,       -1.246,        1.083,     -1.499
223             ,  296 54 39 ,  136 44 59,      2.003,      0.000,      0.000,       -1.224,        0.621,     -1.459
224             ,  268 07 35 ,  139 03 54,      1.858,      0.000,      0.000,       -1.217,       -0.040,     -1.404
225             ,  236 36 49 ,  134 20 19,      1.922,      0.000,      0.000,       -1.148,       -0.757,     -1.344
226             ,  243 33 27 ,  126 36 17,      2.242,      0.000,      0.000,       -1.612,       -0.802,     -1.337
227             ,  275 09 30 ,  131 56 33,      2.116,      0.000,      0.000,       -1.568,        0.142,     -1.415
228             ,  305 12 23 ,  127 38 10,      2.452,      0.000,      0.000,       -1.586,        1.119,     -1.497
229             ,   46 24 51 ,   24 31 38,      5.751,      0.000,      0.000,        1.729,        1.646,      5.232
230             ,   74 51 12 ,   16 16 39,      5.460,      0.000,      0.000,        1.477,        0.400,      5.241
231             ,  120 17 58 ,   17 33 18,      5.487,      0.000,      0.000,        1.429,       -0.835,      5.232
232             ,   74 23 16 ,    3 01 02,      5.291,      0.000,      0.000,        0.268,        0.075,      5.283
233             ,    7 15 01 ,   19 27 01,      5.624,      0.000,      0.000,        0.236,        1.858,      5.303
234             ,  319 22 30 ,   23 36 49,      5.872,      0.000,      0.000,       -1.532,        1.785,      5.381
235             ,    0 02 31 ,   88 48 30,      1.908,      0.000,      0.000,        0.001,        1.908,      0.040
236             ,  244 13 28 ,  138 42 44,      1.815,      0.000,      0.000,       -1.078,       -0.521,     -1.363
