Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
152             ,  234 11 40 ,   58 59 58,      4.610,      0.000,      0.000,       -3.205,       -2.312,      2.374
153             ,  234 11 21 ,   55 07 47,      5.015,      0.000,      0.000,       -3.337,       -2.407,      2.867
154             ,  225 35 53 ,   63 13 51,      5.265,      0.000,      0.000,       -3.359,       -3.289,      2.372
155             ,  219 16 14 ,   71 37 06,      5.547,      0.000,      0.000,       -3.332,       -4.075,      1.749
156             ,  216 53 53 ,   78 11 48,      5.469,      0.000,      0.000,       -3.214,       -4.281,      1.119
157             ,  215 51 53 ,   86 29 14,      5.135,      0.000,      0.000,       -3.003,       -4.153,      0.315
158             ,  215 02 31 ,   93 43 57,      4.945,      0.000,      0.000,       -2.833,       -4.040,     -0.322
159             ,  225 22 15 ,   95 36 03,      3.663,      0.000,      0.000,       -2.594,       -2.561,     -0.357
160             ,  246 49 53 ,   97 32 57,      2.610,      0.000,      0.000,       -2.379,       -1.018,     -0.343
161             ,  236 04 29 ,   82 38 17,      3.241,      0.000,      0.000,       -2.667,       -1.794,      0.415
162             ,  236 04 27 ,   68 44 38,      3.770,      0.000,      0.000,       -2.915,       -1.961,      1.367
163             ,  226 07 53 ,   72 06 41,      4.461,      0.000,      0.000,       -3.060,       -2.942,      1.370
164             ,  223 02 19 ,   84 30 46,      4.194,      0.000,      0.000,       -2.849,       -3.051,      0.401
165             ,  353 26 17 ,   61 09 02,      9.592,      0.000,      0.000,       -0.960,        8.346,      4.628
166             ,  354 39 02 ,   58 18 15,      9.814,      0.000,      0.000,       -0.778,        8.314,      5.156
167             ,  352 44 39 ,   56 38 43,      9.264,      0.000,      0.000,       -0.977,        7.676,      5.093
168             ,  352 00 59 ,   59 30 50,      9.161,      0.000,      0.000,       -1.096,        7.818,      4.648
169             ,  348 49 46 ,   56 27 50,      8.416,      0.000,      0.000,       -1.359,        6.882,      4.650
170             ,  348 53 45 ,   52 11 45,      8.425,      0.000,      0.000,       -1.282,        6.532,      5.164
171             ,  346 09 38 ,   49 49 10,      7.990,      0.000,      0.000,       -1.460,        5.927,      5.155
172             ,  344 39 38 ,   53 03 16,      7.713,      0.000,      0.000,       -1.631,        5.945,      4.636
173             ,  340 24 16 ,   45 33 54,      7.287,      0.000,      0.000,       -1.745,        4.902,      5.101
174             ,  339 00 28 ,   48 53 23,      7.038,      0.000,      0.000,       -1.900,        4.950,      4.627
175             ,  336 18 54 ,   41 54 41,      6.984,      0.000,      0.000,       -1.874,        4.273,      5.198
176             ,  334 17 44 ,   45 46 12,      6.664,      0.000,      0.000,       -2.071,        4.303,      4.648
