Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
151             ,   26 47 53 ,   92 31 53,      5.733,      0.000,      0.000,        2.582,        5.112,     -0.253
152             ,   32 16 19 ,   93 36 52,      4.868,      0.000,      0.000,        2.594,        4.108,     -0.307
153             ,   32 16 26 ,   85 04 18,      4.868,      0.000,      0.000,        2.590,        4.101,      0.418
154             ,   32 16 33 ,   76 32 07,      4.978,      0.000,      0.000,        2.585,        4.093,      1.159
155             ,   32 16 29 ,   65 17 47,      5.309,      0.000,      0.000,        2.576,        4.078,      2.219
156             ,   32 16 31 ,   58 44 08,      5.623,      0.000,      0.000,        2.567,        4.064,      2.918
157             ,   44 35 56 ,   51 18 20,      4.665,      0.000,      0.000,        2.556,        2.592,      2.916
158             ,   44 35 58 ,   64 23 23,      4.055,      0.000,      0.000,        2.567,        2.604,      1.753
159             ,   44 36 00 ,   80 45 45,      3.719,      0.000,      0.000,        2.577,        2.614,      0.597
160             ,   44 36 01 ,   94 55 43,      3.687,      0.000,      0.000,        2.580,        2.616,     -0.317
161             ,   70 16 21 ,   37 13 48,      4.468,      0.000,      0.000,        2.544,        0.912,      3.557
162             ,   70 16 23 ,   46 43 07,      3.731,      0.000,      0.000,        2.557,        0.917,      2.558
163             ,   73 26 36 ,   57 13 45,      3.176,      0.000,      0.000,        2.560,        0.761,      1.719
164             ,   75 34 41 ,   71 10 59,      2.799,      0.000,      0.000,        2.566,        0.660,      0.903
165             ,   75 34 45 ,   95 59 55,      2.665,      0.000,      0.000,        2.567,        0.660,     -0.279
166             ,  103 16 45 ,   97 20 40,      2.652,      0.000,      0.000,        2.560,       -0.604,     -0.339
167             ,  103 16 45 ,   80 51 11,      2.664,      0.000,      0.000,        2.560,       -0.604,      0.423
168             ,  103 16 49 ,   69 36 21,      2.805,      0.000,      0.000,        2.559,       -0.604,      0.977
169             ,  103 16 48 ,   64 05 21,      2.923,      0.000,      0.000,        2.559,       -0.604,      1.277
170             ,  103 16 42 ,   55 32 41,      3.178,      0.000,      0.000,        2.550,       -0.602,      1.798
171             ,  103 16 46 ,   47 17 49,      3.561,      0.000,      0.000,        2.547,       -0.601,      2.415
