   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
62              ,  339 58 36 ,   26 37 58,      7.586,      0.000,      0.000,       -1.164,        3.195,      6.781
63              ,  330 53 45 ,   32 32 04,      6.772,      0.000,      0.000,       -1.771,        3.182,      5.709
64              ,  330 53 50 ,   30 00 18,      7.280,      0.000,      0.000,       -1.771,        3.181,      6.304
65              ,  330 53 44 ,   28 22 13,      7.660,      0.000,      0.000,       -1.770,        3.180,      6.740
66              ,  320 12 34 ,   36 25 11,      6.992,      0.000,      0.000,       -2.657,        3.190,      5.626
67              ,  320 12 36 ,   33 56 08,      7.426,      0.000,      0.000,       -2.653,        3.186,      6.161
68              ,  320 12 49 ,   31 31 53,      7.928,      0.000,      0.000,       -2.653,        3.186,      6.757
69              ,  353 59 57 ,   99 28 20,      8.262,      0.000,      0.000,       -0.852,        8.105,     -1.360
70              ,  356 22 55 ,   96 44 25,      8.282,      0.000,      0.000,       -0.519,        8.208,     -0.972
71              ,  359 29 54 ,   93 28 55,      8.199,      0.000,      0.000,       -0.072,        8.184,     -0.498
72              ,    4 06 26 ,   97 07 53,      6.055,      0.000,      0.000,        0.430,        5.993,     -0.752
73              ,   12 36 50 ,  102 45 43,      4.353,      0.000,      0.000,        0.927,        4.143,     -0.962
74              ,   23 40 15 ,  110 16 07,      3.265,      0.000,      0.000,        1.230,        2.806,     -1.131
75              ,   46 37 31 ,  120 44 15,      2.505,      0.000,      0.000,        1.565,        1.479,     -1.281
76              ,   73 36 29 ,  126 14 25,      2.345,      0.000,      0.000,        1.814,        0.534,     -1.386
77              ,   41 00 28 ,  123 15 05,      2.560,      0.000,      0.000,        1.405,        1.615,     -1.403
78              ,   21 28 24 ,  116 15 03,      3.161,      0.000,      0.000,        1.038,        2.638,     -1.398
79              ,   12 33 14 ,  111 12 26,      3.818,      0.000,      0.000,        0.774,        3.474,     -1.381
80              ,    6 01 49 ,  107 50 03,      4.562,      0.000,      0.000,        0.456,        4.319,     -1.397
81              ,    1 32 49 ,  104 49 43,      5.410,      0.000,      0.000,        0.141,        5.228,     -1.385
82              ,  357 43 30 ,  102 36 24,      6.435,      0.000,      0.000,       -0.249,        6.275,     -1.405
83              ,  354 54 25 ,  100 27 44,      7.637,      0.000,      0.000,       -0.667,        7.480,     -1.387
84              ,  358 39 50 ,   97 36 31,      7.233,      0.000,      0.000,       -0.167,        7.168,     -0.958
85              ,    2 37 05 ,  100 52 08,      5.757,      0.000,      0.000,        0.258,        5.648,     -1.086
86              ,    8 57 17 ,  105 02 51,      4.505,      0.000,      0.000,        0.677,        4.298,     -1.170
87              ,   20 00 42 ,  111 29 58,      3.380,      0.000,      0.000,        1.076,        2.955,     -1.239
88              ,    1 03 20 ,   93 04 37,      7.723,      0.000,      0.000,        0.142,        7.711,     -0.415
89              ,    4 38 06 ,   95 28 00,      6.185,      0.000,      0.000,        0.498,        6.137,     -0.589
90              ,   10 38 51 ,   99 28 35,      4.776,      0.000,      0.000,        0.870,        4.630,     -0.786
91              ,   22 10 32 ,  106 23 08,      3.440,      0.000,      0.000,        1.246,        3.056,     -0.970
92              ,   42 46 41 ,  115 37 58,      2.584,      0.000,      0.000,        1.582,        1.710,     -1.118
93              ,   83 52 04 ,  123 36 31,      2.355,      0.000,      0.000,        1.950,        0.210,     -1.304
94              ,   83 51 41 ,  112 43 54,      2.263,      0.000,      0.000,        2.075,        0.223,     -0.874
95              ,   83 51 19 ,  103 18 46,      2.246,      0.000,      0.000,        2.173,        0.234,     -0.517
96              ,   51 18 54 ,  101 16 41,      2.402,      0.000,      0.000,        1.839,        1.473,     -0.470
97              ,   26 17 34 ,   97 58 55,      3.306,      0.000,      0.000,        1.450,        2.935,     -0.459
98              ,   14 17 03 ,   96 16 51,      4.421,      0.000,      0.000,        1.084,        4.259,     -0.484
99              ,    6 23 38 ,   94 28 19,      5.893,      0.000,      0.000,        0.654,        5.838,     -0.459
100             ,   16 17 39 ,   99 13 56,      4.088,      0.000,      0.000,        1.132,        3.873,     -0.656
101             ,   27 51 45 ,  103 45 49,      3.139,      0.000,      0.000,        1.425,        2.695,     -0.747
102             ,   50 46 22 ,  109 43 25,      2.400,      0.000,      0.000,        1.750,        1.429,     -0.810
103             ,   74 03 03 ,  112 41 45,      2.231,      0.000,      0.000,        1.979,        0.565,     -0.861
104             ,   91 53 40 ,  103 01 02,      2.313,      0.000,      0.000,        2.252,       -0.074,     -0.521
105             ,   91 53 39 ,  113 08 47,      2.322,      0.000,      0.000,        2.134,       -0.071,     -0.913
106             ,   93 22 10 ,  122 05 23,      2.400,      0.000,      0.000,        2.030,       -0.120,     -1.275
107             ,  118 40 54 ,  117 22 18,      2.822,      0.000,      0.000,        2.198,       -1.203,     -1.297
108             ,  134 28 15 ,  112 26 30,      3.543,      0.000,      0.000,        2.337,       -2.294,     -1.352
109             ,  146 46 43 ,  105 11 23,      4.920,      0.000,      0.000,        2.602,       -3.972,     -1.289
110             ,  145 27 44 ,  100 08 03,      4.901,      0.000,      0.000,        2.735,       -3.974,     -0.862
111             ,  144 17 51 ,   95 28 38,      4.916,      0.000,      0.000,        2.856,       -3.974,     -0.469
112             ,  133 15 11 ,   97 33 47,      3.647,      0.000,      0.000,        2.633,       -2.477,     -0.480
113             ,  116 35 17 ,  100 07 52,      2.778,      0.000,      0.000,        2.446,       -1.224,     -0.489
114             ,  105 51 34 ,  102 02 40,      2.495,      0.000,      0.000,        2.347,       -0.667,     -0.521
115             ,  107 40 31 ,  111 44 18,      2.522,      0.000,      0.000,        2.232,       -0.711,     -0.934
116             ,  127 40 35 ,  106 04 05,      3.191,      0.000,      0.000,        2.427,       -1.874,     -0.883
117             ,  141 56 43 ,  101 09 26,      4.388,      0.000,      0.000,        2.654,       -3.390,     -0.849
118             ,   83 00 53 ,   97 21 28,      2.257,      0.000,      0.000,        2.221,        0.272,     -0.289
119             ,   83 00 44 ,   82 45 17,      2.396,      0.000,      0.000,        2.360,        0.289,      0.302
120             ,   83 01 00 ,   70 44 22,      2.660,      0.000,      0.000,        2.493,        0.305,      0.878
121             ,   83 01 03 ,   56 50 47,      3.252,      0.000,      0.000,        2.702,        0.331,      1.778
122             ,   83 00 57 ,   44 33 44,      4.280,      0.000,      0.000,        2.981,        0.365,      3.049
123             ,   82 51 23 ,   37 15 46,      5.399,      0.000,      0.000,        3.244,        0.407,      4.297
124             ,   57 36 14 ,   98 28 54,      2.320,      0.000,      0.000,        1.938,        1.229,     -0.342
125             ,   58 23 50 ,   80 09 03,      2.511,      0.000,      0.000,        2.107,        1.296,      0.430
126             ,   61 46 18 ,   62 34 30,      3.000,      0.000,      0.000,        2.346,        1.259,      1.382
127             ,   61 46 27 ,   52 20 57,      3.612,      0.000,      0.000,        2.520,        1.353,      2.207
128             ,   59 37 48 ,   45 16 06,      4.337,      0.000,      0.000,        2.658,        1.558,      3.052
129             ,   55 12 25 ,   40 01 41,      5.263,      0.000,      0.000,        2.780,        1.931,      4.030
130             ,   33 56 27 ,   96 01 41,      2.932,      0.000,      0.000,        1.628,        2.419,     -0.308
131             ,   36 12 38 ,   82 43 22,      3.055,      0.000,      0.000,        1.790,        2.445,      0.387
132             ,   37 38 38 ,   69 15 45,      3.440,      0.000,      0.000,        1.965,        2.548,      1.218
133             ,   39 25 57 ,   59 38 08,      3.891,      0.000,      0.000,        2.132,        2.593,      1.967
134             ,   38 06 04 ,   50 48 13,      4.795,      0.000,      0.000,        2.293,        2.924,      3.030
135             ,   32 52 30 ,   45 40 07,      6.170,      0.000,      0.000,        2.396,        3.707,      4.312
136             ,   19 35 44 ,   93 15 47,      3.910,      0.000,      0.000,        1.309,        3.678,     -0.223
137             ,   21 42 03 ,   83 51 43,      3.984,      0.000,      0.000,        1.465,        3.680,      0.426
138             ,   22 16 05 ,   73 37 08,      4.404,      0.000,      0.000,        1.601,        3.910,      1.242
139             ,   22 16 06 ,   64 04 07,      5.131,      0.000,      0.000,        1.749,        4.270,      2.244
140             ,   22 15 59 ,   57 52 05,      5.840,      0.000,      0.000,        1.874,        4.576,      3.106
141             ,    9 11 35 ,   93 06 14,      5.366,      0.000,      0.000,        0.856,        5.289,     -0.291
142             ,   11 45 33 ,   84 47 25,      5.303,      0.000,      0.000,        1.076,        5.170,      0.481
143             ,   11 45 32 ,   78 03 15,      5.763,      0.000,      0.000,        1.149,        5.520,      1.193
144             ,   13 16 55 ,   70 25 39,      6.155,      0.000,      0.000,        1.332,        5.644,      2.062
145             ,   13 16 32 ,   65 08 53,      6.840,      0.000,      0.000,        1.425,        6.041,      2.875
146             ,   11 32 15 ,   65 17 04,      7.354,      0.000,      0.000,        1.336,        6.545,      3.075
147             ,    9 30 38 ,   67 07 10,      7.769,      0.000,      0.000,        1.183,        7.059,      3.021
148             ,    7 41 04 ,   72 32 23,      7.598,      0.000,      0.000,        0.969,        7.183,      2.280
149             ,    5 47 58 ,   78 53 52,      7.430,      0.000,      0.000,        0.737,        7.253,      1.431
150             ,    3 54 18 ,   85 39 15,      7.377,      0.000,      0.000,        0.501,        7.339,      0.559
151             ,    1 56 11 ,   91 59 19,      7.538,      0.000,      0.000,        0.255,        7.529,     -0.262
152             ,    0 06 14 ,   91 47 17,      8.385,      0.000,      0.000,        0.015,        8.381,     -0.262
153             ,    1 17 22 ,   86 48 34,      8.418,      0.000,      0.000,        0.189,        8.403,      0.469
154             ,    2 42 15 ,   81 43 55,      8.419,      0.000,      0.000,        0.393,        8.323,      1.211
155             ,    4 10 03 ,   76 09 56,      8.588,      0.000,      0.000,        0.606,        8.316,      2.053
156             ,    5 39 14 ,   70 42 29,      8.884,      0.000,      0.000,        0.826,        8.345,      2.935
157             ,   94 29 04 ,   97 05 43,      2.355,      0.000,      0.000,        2.329,       -0.183,     -0.291
158             ,   91 15 10 ,   84 01 57,      2.445,      0.000,      0.000,        2.432,       -0.053,      0.254
159             ,   91 15 17 ,   71 51 24,      2.705,      0.000,      0.000,        2.570,       -0.056,      0.842
160             ,   91 15 20 ,   61 27 21,      3.098,      0.000,      0.000,        2.721,       -0.060,      1.481
161             ,   91 15 31 ,   51 33 08,      3.725,      0.000,      0.000,        2.917,       -0.064,      2.316
162             ,   93 02 39 ,   45 27 11,      4.356,      0.000,      0.000,        3.100,       -0.165,      3.056
163             ,   94 13 04 ,   39 24 04,      5.307,      0.000,      0.000,        3.360,       -0.248,      4.101
164             ,  113 45 48 ,   96 51 55,      2.715,      0.000,      0.000,        2.467,       -1.086,     -0.324
165             ,  112 23 13 ,   83 54 36,      2.835,      0.000,      0.000,        2.607,       -1.074,      0.301
166             ,  110 44 24 ,   69 00 50,      3.203,      0.000,      0.000,        2.796,       -1.059,      1.147
167             ,  110 43 25 ,   59 24 52,      3.689,      0.000,      0.000,        2.970,       -1.124,      1.877
168             ,  110 43 49 ,   48 31 12,      4.665,      0.000,      0.000,        3.269,       -1.237,      3.090
169             ,  110 21 17 ,   43 19 35,      5.383,      0.000,      0.000,        3.463,       -1.285,      3.916
170             ,  120 56 49 ,   49 59 48,      5.256,      0.000,      0.000,        3.453,       -2.070,      3.379
171             ,  120 56 58 ,   59 03 53,      4.302,      0.000,      0.000,        3.165,       -1.898,      2.212
172             ,  122 41 56 ,   70 20 33,      3.715,      0.000,      0.000,        2.944,       -1.890,      1.250
173             ,  124 28 27 ,   83 22 11,      3.358,      0.000,      0.000,        2.750,       -1.888,      0.388
174             ,  127 35 18 ,   94 59 08,      3.316,      0.000,      0.000,        2.618,       -2.015,     -0.288
175             ,  143 42 22 ,   93 48 46,      4.886,      0.000,      0.000,        2.886,       -3.930,     -0.325
176             ,  142 46 40 ,   85 24 23,      5.072,      0.000,      0.000,        3.058,       -4.026,      0.406
177             ,  142 26 06 ,   78 11 15,      5.424,      0.000,      0.000,        3.236,       -4.208,      1.110
